現在のパス,所有Gitリポジトリ,現在Git追跡,分類案,Git管理方針案,配置・統合先案,処置案,行数,パス表記のある行,内容SHA256,確認の深さ,整理後のパス,実施処置,統合先・保持節,実施前分類,実施後分類,実施後SHA256
provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/normalized-gift-snapshot.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/normalized-gift-snapshot.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,36,,b69f5bc51e03c5ed7aed9523fa3855271d3e570ea301b0f65bcbdcc26c2d2baa,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/normalized-gift-snapshot.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/normalized-gift-snapshot.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,b69f5bc51e03c5ed7aed9523fa3855271d3e570ea301b0f65bcbdcc26c2d2baa
provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/workspace-config.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/workspace-config.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,94,33,ebe3595ee1345ce3685c093712de2ccb45a5a70770373925ef48163366bac62c,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/workspace-config.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/gift-history-sync/references/workspace-config.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,ebe3595ee1345ce3685c093712de2ccb45a5a70770373925ef48163366bac62c
provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/SKILL.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/SKILL.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,67,"50,51",e7c7f1730a4b25af6b051ceed1f05df3e64cfe0ef464b934110958a7e2c08044,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/SKILL.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/SKILL.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,e7c7f1730a4b25af6b051ceed1f05df3e64cfe0ef464b934110958a7e2c08044
provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/references/retention-policy.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/references/retention-policy.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,147,,b5e0f7e15f579d847b4381f5f704226d4afee1f30655ba9f9289915d9b4b2ec6,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/references/retention-policy.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup-retention/references/retention-policy.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,b5e0f7e15f579d847b4381f5f704226d4afee1f30655ba9f9289915d9b4b2ec6
provider-runtime/skills/live-agency-skills/skills/lark-base-backup/SKILL.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/SKILL.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,111,,a4c671f931210813de065241efa211bde93401fd0d7ec3ad08b2942b384bea55,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/SKILL.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/SKILL.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,a4c671f931210813de065241efa211bde93401fd0d7ec3ad08b2942b384bea55
provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/attachment-backup-contract.md,provider-runtime/skills/live-agency-skills,未追跡,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/attachment-backup-contract.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,27,,0fa1e501ef71ddd728bd33de7c4d16036266c8544d1a04b699addd7c66ec5310,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/attachment-backup-contract.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/attachment-backup-contract.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,0fa1e501ef71ddd728bd33de7c4d16036266c8544d1a04b699addd7c66ec5310
provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/backup-receipt.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/backup-receipt.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,49,,1c6e8452fa4a792dc9cbe8262bfb38561891dd148bd63ebe20e08d127ef341b3,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/backup-receipt.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/backup-receipt.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,1c6e8452fa4a792dc9cbe8262bfb38561891dd148bd63ebe20e08d127ef341b3
provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/full-base-runner.md,provider-runtime/skills/live-agency-skills,未追跡,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/full-base-runner.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,113,,a44c47187a3bc1eaaaaff38258407f1d857e16eb717a8c9762e4674d49dea5a8,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/full-base-runner.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/full-base-runner.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,a44c47187a3bc1eaaaaff38258407f1d857e16eb717a8c9762e4674d49dea5a8
provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/unattended-readiness.md,provider-runtime/skills/live-agency-skills,未追跡,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/unattended-readiness.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,24,,85266b25dbb9b7e53866ce8981cd0e206ff784655c6e561c9574366c7bb8db93,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/unattended-readiness.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-backup/references/unattended-readiness.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,85266b25dbb9b7e53866ce8981cd0e206ff784655c6e561c9574366c7bb8db93
provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/SKILL.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/SKILL.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,70,,27ee87879484e5dd5386055496945ea728218959b8b6a16dfbaca83c4e4968b0,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/SKILL.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/SKILL.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,27ee87879484e5dd5386055496945ea728218959b8b6a16dfbaca83c4e4968b0
provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/references/drill-contract.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/references/drill-contract.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,157,,da1676cea942a3f8a7ed6ed232020dab129236623d390f2eaf14f4df55a156d7,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/references/drill-contract.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-disaster-recovery-drill/references/drill-contract.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,da1676cea942a3f8a7ed6ed232020dab129236623d390f2eaf14f4df55a156d7
provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/SKILL.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/SKILL.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,89,"77,78",15908cd87196b7ebbf597a570bcd5d6f9b90a394bbd16ac9af6d89e40e62b11d,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/SKILL.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/SKILL.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,15908cd87196b7ebbf597a570bcd5d6f9b90a394bbd16ac9af6d89e40e62b11d
provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/references/maintenance-state.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/references/maintenance-state.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,64,,937495c03b22991653fcc760100e3b9c1934aac381059908eaf790926fb3f903,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/references/maintenance-state.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/skills/lark-base-maintenance/references/maintenance-state.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,937495c03b22991653fcc760100e3b9c1934aac381059908eaf790926fb3f903
